session,rtt,download_lossrate,download_throughput,Stalling_number,Stalling_length,join_time,QoE_linear
5,3330,0.21,6340,1000,400000,400000,1
5,4570,0.21,6640,1000,400000,400000,1
5,4190,0.21,6940,1000,400000,400000,1
5,2950,0.21,7240,1000,400000,400000,1
5,1710,0.21,7540,1000,400000,400000,1
5,470,0.21,7840,2,80439,128457,1
5,770,0.21,8140,1000,400000,400000,1
5,2010,0.21,8440,1000,400000,400000,1
5,3250,0.21,8740,1000,400000,400000,1
5,4490,0.21,9040,1000,400000,400000,1
5,4270,0.2,9340,1000,400000,400000,1
5,3030,0.2,9640,1000,400000,400000,1
5,1790,0.2,9940,100,0,400000,1
5,550,0.2,9760,1000,400000,400000,1
5,690,0.2,9460,2,58958,93273,1
5,1930,0.2,9160,1000,400000,400000,1
5,3170,0.2,8860,1000,400000,400000,1
5,4410,0.2,8560,1000,400000,400000,1
5,4350,0.2,8260,100,0,400000,1
5,3110,0.2,7960,1000,400000,400000,1
5,1870,0.2,7660,1000,400000,400000,1
5,630,0.2,7360,2,40133,105549,1
5,610,0.2,7060,2,88206,107233,1
5,1850,0.2,6760,100,0,400000,1
5,3090,0.2,6460,100,0,400000,1
5,4330,0.2,6160,1000,400000,400000,1
5,4430,0.2,5860,1000,400000,400000,1
5,3190,0.2,5560,1000,400000,400000,1
5,1950,0.2,5260,1000,400000,400000,1
5,710,0.2,4960,1000,400000,400000,1
5,530,0.19,4660,2,61108,78318,1
5,1770,0.19,4360,1000,400000,400000,1
5,3010,0.19,4060,1000,400000,400000,1
5,4250,0.19,3760,1000,400000,400000,1
5,4510,0.19,3460,1000,400000,400000,1
5,3270,0.19,3160,1000,400000,400000,1
5,2030,0.19,2860,1000,400000,400000,1
5,790,0.19,2560,1000,400000,400000,1
5,450,0.19,2260,2,78291,74354,1
5,1690,0.19,1960,100,0,400000,1
5,2930,0.19,1660,100,0,400000,1
5,4170,0.19,1360,1000,400000,400000,1
5,4590,0.19,1060,100,0,400000,1
5,3350,0.19,760,1000,400000,400000,1
5,2110,0.19,460,100,0,400000,1
5,870,0.19,160,1000,400000,400000,1
5,370,0.19,140,2,60449,75820,1
5,1610,0.19,440,100,0,400000,1
5,2850,0.19,740,1000,400000,400000,1
5,4090,0.19,1040,1000,400000,400000,1
5,4670,0.18,1340,1000,400000,400000,1
5,3430,0.18,1640,1000,400000,400000,1
5,2190,0.18,1940,100,0,400000,1
5,950,0.18,2240,2,168780,116766,1
5,290,0.18,2540,2,26015,56981,1
5,1530,0.18,2840,1000,400000,400000,1
5,2770,0.18,3140,1000,400000,400000,1
5,4010,0.18,3440,1000,400000,400000,1
5,4750,0.18,3740,1000,400000,400000,1
5,3510,0.18,4040,1000,400000,400000,1
5,2270,0.18,4340,100,0,400000,1
5,1030,0.18,4640,1000,400000,400000,1
5,210,0.18,4940,1,32587,44824,1
5,1450,0.18,5240,1000,400000,400000,1
5,2690,0.18,5540,100,0,400000,1
5,3930,0.18,5840,1000,400000,400000,1
5,4830,0.18,6140,1000,400000,400000,1
5,3590,0.18,6440,1000,400000,400000,1
5,2350,0.18,6740,100,0,400000,1
5,1110,0.18,7040,1000,400000,400000,1
5,130,0.17,7340,1,14421,24113,3
5,1370,0.17,7640,100,0,400000,1
5,2610,0.17,7940,1000,400000,400000,1
5,3850,0.17,8240,1000,400000,400000,1
5,4910,0.17,8540,1000,400000,400000,1
5,3670,0.17,8840,1000,400000,400000,1
5,2430,0.17,9140,100,0,400000,1
5,1190,0.17,9440,1000,400000,400000,1
5,50,0.17,9740,1,5343,19249,4
5,1290,0.17,9960,1000,400000,400000,1
5,2530,0.17,9660,100,0,400000,1
5,3770,0.17,9360,1000,400000,400000,1
5,4990,0.17,9060,1000,400000,400000,1
5,3750,0.17,8760,1000,400000,400000,1
5,2510,0.17,8460,1000,400000,400000,1
5,1270,0.17,8160,1000,400000,400000,1
5,30,0.17,7860,1,10782,16373,3
5,1210,0.17,7560,1000,400000,400000,1
5,2450,0.17,7260,100,0,400000,1
5,3690,0.17,6960,1000,400000,400000,1
5,4930,0.16,6660,1000,400000,400000,1
5,3830,0.16,6360,1000,400000,400000,1
5,2590,0.16,6060,100,0,400000,1
5,1350,0.16,5760,2,155647,116797,1
5,110,0.16,5460,2,9475,18205,3
5,1130,0.16,5160,1000,400000,400000,1
5,2370,0.16,4860,100,0,400000,1
5,3610,0.16,4560,1000,400000,400000,1
5,4850,0.16,4260,1000,400000,400000,1
5,3910,0.16,3960,1000,400000,400000,1
5,2670,0.16,3660,100,0,400000,1
5,1430,0.16,3360,2,62444,229658,1
5,190,0.16,3060,1000,400000,400000,1
5,1050,0.16,2760,2,146765,121523,1
5,2290,0.16,2460,100,0,400000,1
5,3530,0.16,2160,1000,400000,400000,1
5,4770,0.16,1860,1000,400000,400000,1
5,3990,0.16,1560,1000,400000,400000,1
5,2750,0.16,1260,1000,400000,400000,1
5,1510,0.16,960,100,0,400000,1
5,270,0.15,660,2,19144,50398,1
5,970,0.15,360,2,99538,95309,1
5,2210,0.15,60,1000,400000,400000,1
5,3450,0.15,240,1000,400000,400000,1
5,4690,0.15,540,1000,400000,400000,1
5,4070,0.15,840,1000,400000,400000,1
5,2830,0.15,1140,1000,400000,400000,1
5,1590,0.15,1440,1000,400000,400000,1
5,350,0.15,1740,2,33490,63996,1
5,890,0.15,2040,1000,400000,400000,1
5,2130,0.15,2340,100,0,400000,1
5,3370,0.15,2640,1000,400000,400000,1
5,4610,0.15,2940,1000,400000,400000,1
5,4150,0.15,3240,1000,400000,400000,1
5,2910,0.15,3540,1000,400000,400000,1
5,1670,0.15,3840,2,140916,150968,1
5,430,0.15,4140,1000,400000,400000,1
5,810,0.15,4440,2,80300,202682,1
5,2050,0.15,4740,1000,400000,400000,1
5,3290,0.15,5040,100,0,400000,1
5,4530,0.14,5340,1000,400000,400000,1
5,4230,0.14,5640,1000,400000,400000,1
5,2990,0.14,5940,100,0,400000,1
5,1750,0.14,6240,1000,400000,400000,1
5,510,0.14,6540,2,23891,65109,1
5,730,0.14,6840,2,85066,131507,1
5,1970,0.14,7140,1000,400000,400000,1
5,3210,0.14,7440,100,0,400000,1
5,4450,0.14,7740,1000,400000,400000,1
5,4310,0.14,8040,1000,400000,400000,1
5,3070,0.14,8340,100,0,400000,1
5,1830,0.14,8640,1000,400000,400000,1
5,590,0.14,8940,2,44599,87598,1
5,650,0.14,9240,2,56744,109704,1
5,1890,0.14,9540,1000,400000,400000,1
5,3130,0.14,9840,100,0,400000,1
5,4370,0.14,9860,1000,400000,400000,1
5,4390,0.14,9560,1000,400000,400000,1
5,3150,0.14,9260,100,0,400000,1
5,1910,0.14,8960,1000,400000,400000,1
5,670,0.13,8660,2,21508,79560,1
5,570,0.13,8360,2,33717,23868,2
5,1810,0.13,8060,2,44873,183520,1
5,3050,0.13,7760,1000,400000,400000,1
5,4290,0.13,7460,1000,400000,400000,1
5,4470,0.13,7160,1000,400000,400000,1
5,3230,0.13,6860,1000,400000,400000,1
5,1990,0.13,6560,1000,400000,400000,1
5,750,0.13,6260,2,26714,175191,1
5,490,0.13,5960,2,53673,50735,1
5,1730,0.13,5660,1000,400000,400000,1
5,2970,0.13,5360,1000,400000,400000,1
5,4210,0.13,5060,1000,400000,400000,1
5,4550,0.13,4760,1000,400000,400000,1
5,3310,0.13,4460,100,0,400000,1
5,2070,0.13,4160,1000,400000,400000,1
5,830,0.13,3860,2,38756,73847,1
5,410,0.13,3560,2,35030,35523,1
5,1650,0.13,3260,1000,400000,400000,1
5,2890,0.13,2960,100,0,400000,1
5,4130,0.12,2660,1000,400000,400000,1
5,4630,0.12,2360,1000,400000,400000,1
5,3390,0.12,2060,1000,400000,400000,1
5,2150,0.12,1760,1000,400000,400000,1
5,910,0.12,1460,2,79511,62198,1
5,330,0.12,1160,2,24699,42405,1
5,1570,0.12,860,2,94362,65699,1
5,2810,0.12,560,1000,400000,400000,1
5,4050,0.12,260,1000,400000,400000,1
5,4710,0.12,40,1000,400000,400000,1
5,3470,0.12,340,100,0,400000,1
5,2230,0.12,640,1000,400000,400000,1
5,990,0.12,940,2,65241,79404,1
5,250,0.12,1240,2,22313,34807,2
5,1490,0.12,1540,2,22284,207740,1
5,2730,0.12,1840,100,0,400000,1
5,3970,0.12,2140,1000,400000,400000,1
5,4790,0.12,2440,1000,400000,400000,1
5,3550,0.12,2740,1000,400000,400000,1
5,2310,0.12,3040,1000,400000,400000,1
5,1070,0.11,3340,2,51373,100721,1
5,170,0.11,3640,2,8962,26110,3
5,1410,0.11,3940,2,34129,90016,1
5,2650,0.11,4240,1000,400000,400000,1
5,3890,0.11,4540,1000,400000,400000,1
5,4870,0.11,4840,1000,400000,400000,1
5,3630,0.11,5140,100,0,400000,1
5,2390,0.11,5440,1000,400000,400000,1
5,1150,0.11,5740,2,73106,91394,1
5,90,0.11,6040,1,5315,16215,4
5,1330,0.11,6340,2,43070,98344,1
5,2570,0.11,6640,1000,400000,400000,1
5,3810,0.11,6940,1000,400000,400000,1
5,4950,0.11,7240,1000,400000,400000,1
5,3710,0.11,7540,100,0,400000,1
5,2470,0.11,7840,1000,400000,400000,1
5,1230,0.11,8140,1000,400000,400000,1
5,10,0.11,8440,2,1653,4372,5
5,1250,0.11,8740,2,27245,76484,1
5,2490,0.11,9040,1000,400000,400000,1
5,3730,0.1,9340,1000,400000,400000,1
5,4970,0.1,9640,1000,400000,400000,1
5,3790,0.1,9940,1000,400000,400000,1
5,2550,0.1,9760,2,37621,75538,1
5,1310,0.1,9460,2,38214,32748,1
5,70,0.1,9160,1,4267,3706,5
5,1170,0.1,8860,2,20444,44515,1
5,2410,0.1,8560,2,159380,135915,1
5,3650,0.1,8260,1000,400000,400000,1
5,4890,0.1,7960,1000,400000,400000,1
5,3870,0.1,7660,1000,400000,400000,1
5,2630,0.1,7360,2,27847,56723,1
5,1390,0.1,7060,2,17818,41603,2
5,150,0.1,6760,1,1788,6821,5
5,1090,0.1,6460,1000,400000,400000,1
5,2330,0.1,6160,2,43970,153986,1
5,3570,0.1,5860,1000,400000,400000,1
5,4810,0.1,5560,1000,400000,400000,1
5,3950,0.1,5260,1000,400000,400000,1
5,2710,0.1,4960,2,42655,79421,1
5,1470,0.09,4660,2,37825,45116,1
5,230,0.09,4360,1,9719,13608,4
5,1010,0.09,4060,1000,400000,400000,1
5,2250,0.09,3760,2,13069,118600,1
5,3490,0.09,3460,1000,400000,400000,1
5,4730,0.09,3160,1000,400000,400000,1
5,4030,0.09,2860,100,0,400000,1
5,2790,0.09,2560,2,28921,85930,1
5,1550,0.09,2260,2,35341,44827,1
5,310,0.09,1960,1,9696,20742,3
5,930,0.09,1660,1000,400000,400000,1
5,2170,0.09,1360,2,52418,79585,1
5,3410,0.09,1060,100,0,400000,1
5,4650,0.09,760,1000,400000,400000,1
5,4110,0.09,460,1000,400000,400000,1
5,2870,0.09,160,100,0,400000,1
5,1630,0.09,140,2,23027,66519,1
5,390,0.09,440,1,5809,44463,2
5,850,0.09,740,2,50262,54252,1
5,2090,0.09,1040,2,66314,118258,1
5,3330,0.08,1340,2,123067,125368,1
5,4570,0.08,1640,1000,400000,400000,1
5,4190,0.08,1940,1000,400000,400000,1
5,2950,0.08,2240,1000,400000,400000,1
5,1710,0.08,2540,2,30558,44840,1
5,470,0.08,2840,2,14466,13744,3
5,770,0.08,3140,1000,400000,400000,1
5,2010,0.08,3440,1000,400000,400000,1
5,3250,0.08,3740,2,19360,105622,1
5,4490,0.08,4040,1000,400000,400000,1
5,4270,0.08,4340,1000,400000,400000,1
5,3030,0.08,4640,2,37630,79832,1
5,1790,0.08,4940,2,9626,51934,1
5,550,0.08,5240,2,5464,16369,4
5,690,0.08,5540,2,22039,38471,2
5,1930,0.08,5840,1000,400000,400000,1
5,3170,0.08,6140,2,25295,83752,1
5,4410,0.08,6440,2,40984,155776,1
5,4350,0.08,6740,1000,400000,400000,1
5,3110,0.08,7040,100,0,400000,1
5,1870,0.07,7340,2,46996,80817,1
5,630,0.07,7640,2,6108,22920,3
5,610,0.07,7940,1000,400000,400000,1
5,1850,0.07,8240,1,41125,46544,1
5,3090,0.07,8540,1000,400000,400000,1
5,4330,0.07,8840,1000,400000,400000,1
5,4430,0.07,9140,1000,400000,400000,1
5,3190,0.07,9440,2,31638,97705,1
5,1950,0.07,9740,2,21734,77537,1
5,710,0.07,9960,2,5253,40014,2
5,530,0.07,9660,1000,400000,400000,1
5,1770,0.07,9360,1,24346,42675,1
5,3010,0.07,9060,2,38891,173525,1
5,4250,0.07,8760,1000,400000,400000,1
5,4510,0.07,8460,2,64969,116667,1
5,3270,0.07,8160,2,48734,120339,1
5,2030,0.07,7860,2,41465,60096,1
5,790,0.07,7560,2,9614,27772,3
5,450,0.07,7260,2,22907,34622,2
5,1690,0.07,6960,2,10931,82401,1
5,2930,0.06,6660,2,18793,78929,1
5,4170,0.06,6360,2,32766,113380,1
5,4590,0.06,6060,2,86425,107302,1
5,3350,0.06,5760,2,28196,90306,1
5,2110,0.06,5460,2,21578,93174,1
5,870,0.06,5160,1,5777,21813,3
5,370,0.06,4860,1,3070,9672,4
5,1610,0.06,4560,2,12318,38629,2
5,2850,0.06,4260,2,58913,138738,1
5,4090,0.06,3960,1000,400000,400000,1
5,4670,0.06,3660,1000,400000,400000,1
5,3430,0.06,3360,2,34599,73211,1
5,2190,0.06,3060,2,26693,85251,1
5,950,0.06,2760,3,18290,40316,2
5,290,0.06,2460,1000,400000,400000,1
5,1530,0.06,2160,2,15505,45110,2
5,2770,0.06,1860,2,29629,63518,1
5,4010,0.06,1560,2,52634,177818,1
5,4750,0.06,1260,1000,400000,400000,1
5,3510,0.06,960,2,30384,115705,1
5,2270,0.05,660,2,26226,114865,1
5,1030,0.05,360,2,8012,32030,3
5,210,0.05,60,1000,400000,400000,1
5,1450,0.05,240,2,20536,41819,1
5,2690,0.05,540,2,21670,83177,1
5,3930,0.05,840,1000,400000,400000,1
5,4830,0.05,1140,1000,400000,400000,1
5,3590,0.05,1440,2,27711,193904,1
5,2350,0.05,1740,2,7651,53779,1
5,1110,0.05,2040,2,26844,26583,2
5,130,0.05,2340,1000,400000,400000,1
5,1370,0.05,2640,2,15546,31506,2
5,2610,0.05,2940,1000,400000,400000,1
5,3850,0.05,3240,2,41165,109369,1
5,4910,0.05,3540,1000,400000,400000,1
5,3670,0.05,3840,1000,400000,400000,1
5,2430,0.05,4140,2,35167,49619,1
5,1190,0.05,4440,2,5339,29021,3
5,50,0.05,4740,1,1783,4502,5
5,1290,0.05,5040,2,9005,60751,1
5,2530,0.04,5340,2,36502,86722,1
5,3770,0.04,5640,2,25218,100266,1
5,4990,0.04,5940,1000,400000,400000,1
5,3750,0.04,6240,2,56391,220872,1
5,2510,0.04,6540,2,21010,64043,1
5,1270,0.04,6840,2,8278,26560,3
5,30,0.04,7140,0,0,1998,5
5,1210,0.04,7440,2,10207,30293,3
5,2450,0.04,7740,2,13855,51239,1
5,3690,0.04,8040,2,26264,135133,1
5,4930,0.04,8340,1000,400000,400000,1
5,3830,0.04,8640,1000,400000,400000,1
5,2590,0.04,8940,2,28924,71093,1
5,1350,0.04,9240,2,4186,27156,3
5,110,0.04,9540,1000,400000,400000,1
5,1130,0.04,9840,1,11634,29178,3
5,2370,0.04,9860,1000,400000,400000,1
5,3610,0.04,9560,1,34920,63388,1
5,4850,0.04,9260,1000,400000,400000,1
5,3910,0.04,8960,2,14448,78702,1
5,2670,0.03,8660,2,14428,61370,1
5,1430,0.03,8360,2,15969,36375,2
5,190,0.03,8060,1000,400000,400000,1
5,1050,0.03,7760,2,6526,25510,3
5,2290,0.03,7460,1000,400000,400000,1
5,3530,0.03,7160,1000,400000,400000,1
5,4770,0.03,6860,1000,400000,400000,1
5,3990,0.03,6560,1000,400000,400000,1
5,2750,0.03,6260,1000,400000,400000,1
5,1510,0.03,5960,2,10240,34407,2
5,270,0.03,5660,0,0,5827,5
5,970,0.03,5360,1000,400000,400000,1
5,2210,0.03,5060,1000,400000,400000,1
5,3450,0.03,4760,2,11368,64577,1
5,4690,0.03,4460,1000,400000,400000,1
5,4070,0.03,4160,2,8989,104020,1
5,2830,0.03,3860,2,15835,63495,1
5,1590,0.03,3560,2,13560,31039,2
5,350,0.03,3260,2,2120,7780,4
5,890,0.03,2960,2,2012,17291,4
5,2130,0.02,2660,1000,400000,400000,1
5,3370,0.02,2360,2,15315,91685,1
5,4610,0.02,2060,1000,400000,400000,1
5,4150,0.02,1760,2,26754,69015,1
5,2910,0.02,1460,2,14950,71134,1
5,1670,0.02,1160,2,11398,27823,3
5,3610,0.18,7221,1000,400000,400000,1
5,3460,0.12,7201,2,65802,111710,1
5,3310,0.06,7181,1000,400000,400000,1
5,3160,0.01,7161,2,4431,57347,1
5,3010,0.07,7141,2,42464,188946,1
5,2860,0.13,7121,1000,400000,400000,1
5,2710,0.19,7101,100,0,400000,1
5,2560,0.25,7081,100,0,400000,1
5,2410,0.18,7061,1000,400000,400000,1
5,2260,0.12,7041,2,34228,176718,1
5,2110,0.06,7021,2,34206,63183,1
5,1960,0,7001,2,3286,29574,3
5,1810,0.06,6981,1000,400000,400000,1
5,1660,0.13,6961,2,42503,49514,1
5,1510,0.19,6941,1000,400000,400000,1
5,1360,0.25,6921,1000,400000,400000,1
5,1210,0.19,6901,2,168238,108305,1
5,1060,0.13,6881,2,46874,42571,1
5,910,0.06,6861,2,18720,32425,2
5,760,0,6841,1000,400000,400000,1
5,610,0.06,6821,1,5007,16027,4
5,460,0.12,6801,1000,400000,400000,1
5,310,0.18,6781,2,50958,72818,1
5,160,0.25,6761,2,35948,40580,1
5,10,0.19,6741,1000,400000,400000,1
5,140,0.13,6721,2,1578,6414,5
5,290,0.07,6701,1000,400000,400000,1
5,440,0.01,6681,2,2897,9017,4
5,590,0.06,6661,2,25134,28830,2
5,740,0.12,6641,2,55046,86187,1
5,890,0.18,6621,2,34487,142383,1
5,1040,0.24,6601,1000,400000,400000,1
5,1190,0.2,6581,1000,400000,400000,1
5,1340,0.13,6561,2,64630,46347,1
5,1490,0.07,6541,2,9523,41855,2
5,1640,0.01,6521,2,5967,27412,3
5,1790,0.05,6501,1000,400000,400000,1
5,1940,0.11,6481,1000,400000,400000,1
5,2090,0.18,6461,1000,400000,400000,1
5,2240,0.24,6441,1000,400000,400000,1
5,2390,0.2,6421,1000,400000,400000,1
5,2540,0.14,6401,1000,400000,400000,1
5,2690,0.08,6381,2,32371,74556,1
5,2840,0.01,6361,2,10336,59231,1
5,2990,0.05,6341,2,19256,76881,1
5,3140,0.11,6321,2,39445,141447,1
5,3290,0.17,6301,1000,400000,400000,1
5,3440,0.23,6281,1000,400000,400000,1
5,3590,0.2,6261,100,0,400000,1
5,3740,0.14,6241,1000,400000,400000,1
5,3890,0.08,6221,1000,400000,400000,1
5,4040,0.02,6201,2,19245,87095,1
5,4190,0.04,6181,1000,400000,400000,1
5,4340,0.11,6161,2,49233,159269,1
5,4490,0.17,6141,100,0,400000,1
5,4640,0.23,6121,1000,400000,400000,1
5,4790,0.21,6101,100,0,400000,1
5,4940,0.15,6081,100,0,400000,1
5,4910,0.08,6061,1000,400000,400000,1
5,4760,0.02,6041,2,25657,111471,1
5,4610,0.04,6021,2,29136,84698,1
5,4460,0.1,6001,1000,400000,400000,1
5,4310,0.16,5981,1000,400000,400000,1
5,4160,0.23,5961,100,0,400000,1
5,4010,0.21,5941,1000,400000,400000,1
5,3860,0.15,5921,100,0,400000,1
5,3710,0.09,5901,1000,400000,400000,1
5,3560,0.03,5881,2,29045,121942,1
5,3410,0.04,5861,2,40269,70097,1
5,3260,0.1,5841,2,28422,120461,1
5,3110,0.16,5821,1000,400000,400000,1
5,2960,0.22,5801,1000,400000,400000,1
5,2810,0.22,5781,100,0,400000,1
5,2660,0.15,5761,1000,400000,400000,1
5,2510,0.09,5741,2,92045,170079,1
5,2360,0.03,5721,2,18825,64241,1
5,2210,0.03,5701,2,7999,49129,2
5,2060,0.09,5681,2,42412,81114,1
5,1910,0.16,5661,2,39944,159145,1
5,1760,0.22,5641,1000,400000,400000,1
5,1610,0.22,5621,1000,400000,400000,1
5,1460,0.16,5601,1000,400000,400000,1
5,1310,0.1,5581,2,12035,53035,1
5,1160,0.03,5561,2,4481,27250,3
5,1010,0.03,5541,1000,400000,400000,1
5,860,0.09,5521,1,15509,25797,3
5,710,0.15,5501,2,35078,75905,1
5,560,0.21,5481,2,36802,154777,1
5,410,0.22,5461,2,54212,52185,1
5,260,0.16,5441,2,13221,11161,4
5,110,0.1,5421,1000,400000,400000,1
5,40,0.04,5401,0,0,2787,5
5,190,0.02,5381,1,2511,5172,5
5,340,0.09,5361,1000,400000,400000,1
5,490,0.15,5341,1,32504,24011,2
5,640,0.21,5321,2,43701,158630,1
5,790,0.23,5301,2,45308,66067,1
5,940,0.17,5281,2,56555,39677,1
5,1090,0.1,5261,1,31871,43547,1
5,1240,0.04,5241,1,14334,25573,3
5,1390,0.02,5221,2,2513,25540,3
5,1540,0.08,5201,1000,400000,400000,1
5,1690,0.14,5181,2,99075,71578,1
5,1840,0.21,5161,1000,400000,400000,1
5,1990,0.23,5141,100,0,400000,1
5,2140,0.17,5121,1000,400000,400000,1
5,2290,0.11,5101,2,70973,77478,1
5,2440,0.05,5081,2,20170,68473,1
5,2590,0.02,5061,2,14538,68226,1
5,2740,0.08,5041,2,21734,66307,1
5,2890,0.14,5021,1000,400000,400000,1
5,3040,0.2,5001,1000,400000,400000,1
5,3190,0.24,4981,1000,400000,400000,1
5,3340,0.17,4961,100,0,400000,1
5,3490,0.11,4941,1000,400000,400000,1
5,3640,0.05,4921,2,63968,100088,1
5,3790,0.01,4901,2,8272,68090,1
5,3940,0.07,4881,2,70371,110056,1
5,4090,0.14,4861,1000,400000,400000,1
5,4240,0.2,4841,100,0,400000,1
5,4390,0.24,4821,100,0,400000,1
5,4540,0.18,4801,1000,400000,400000,1
5,4690,0.12,4781,1000,400000,400000,1
5,4840,0.05,4761,2,37967,144911,1
5,4990,0.01,4741,2,37926,74717,1
5,4860,0.07,4721,1000,400000,400000,1
5,4710,0.13,4701,1000,400000,400000,1
5,4560,0.19,4681,1000,400000,400000,1
5,4410,0.24,4661,1000,400000,400000,1
5,4260,0.18,4641,1000,400000,400000,1
5,4110,0.12,4621,100,0,400000,1
5,3960,0.06,4601,1000,400000,400000,1
5,3810,0,4581,2,12872,59328,1
5,3660,0.07,4561,1000,400000,400000,1
5,3510,0.13,4541,2,93883,103364,1
5,3360,0.19,4521,100,0,400000,1
5,3210,0.25,4501,1000,400000,400000,1
5,3060,0.19,4481,100,0,400000,1
5,2910,0.12,4461,2,52167,91325,1
5,2760,0.06,4441,2,20627,75951,1
5,2610,0,4421,2,4970,48032,2
5,2460,0.06,4401,1000,400000,400000,1
5,2310,0.12,4381,2,22325,146703,1
5,2160,0.19,4361,100,0,400000,1
5,2010,0.25,4341,1000,400000,400000,1
5,1860,0.19,4321,100,0,400000,1
5,1710,0.13,4301,2,86175,61129,1
5,1560,0.07,4281,2,15628,63355,1
5,1410,0,4261,2,4562,29428,3
5,1260,0.06,4241,1000,400000,400000,1
5,1110,0.12,4221,2,70368,189536,1
5,960,0.18,4201,1000,400000,400000,1
5,810,0.24,4181,100,0,400000,1
5,660,0.19,4161,2,23025,73489,1
5,510,0.13,4141,1,10557,19069,3
5,360,0.07,4121,2,2061,11624,4
5,210,0.01,4101,1000,400000,400000,1
5,60,0.05,4081,0,0,3176,5
5,90,0.12,4061,1,10878,11600,4
5,240,0.18,4041,2,7462,44876,2
5,390,0.24,4021,1000,400000,400000,1
5,540,0.2,4001,2,35050,132427,1
5,690,0.14,3981,1,12215,31717,2
5,840,0.07,3961,2,4252,24861,3
5,990,0.01,3941,1,8833,19975,3
5,1140,0.05,3921,1000,400000,400000,1
5,1290,0.11,3901,2,73005,126188,1
5,1440,0.17,3881,1000,400000,400000,1
5,1590,0.24,3861,1000,400000,400000,1
5,1740,0.2,3841,1000,400000,400000,1
5,1890,0.14,3821,2,82182,175718,1
5,2040,0.08,3801,2,56581,76391,1
5,2190,0.02,3781,2,11352,57148,1
5,2340,0.05,3761,1,22627,66419,1
5,2490,0.11,3741,2,141333,107307,1
5,2640,0.17,3721,1000,400000,400000,1
5,2790,0.23,3701,1000,400000,400000,1
5,2940,0.21,3681,1000,400000,400000,1
5,3090,0.14,3661,2,52797,165777,1
5,3240,0.08,3641,2,108109,133912,1
5,3390,0.02,3621,2,23929,67208,1
5,3540,0.04,3601,2,52038,71303,1
5,3690,0.1,3581,1000,400000,400000,1
5,3840,0.17,3561,1000,400000,400000,1
5,3990,0.23,3541,1000,400000,400000,1
5,4140,0.21,3521,1000,400000,400000,1
5,4290,0.15,3501,1000,400000,400000,1
5,4440,0.09,3481,1000,400000,400000,1
5,4590,0.02,3461,2,50501,92262,1
5,4740,0.04,3441,2,41093,86776,1
5,4890,0.1,3421,2,49315,178498,1
5,4960,0.16,3401,1000,400000,400000,1
5,4810,0.22,3381,1000,400000,400000,1
5,4660,0.21,3361,1000,400000,400000,1
5,4510,0.15,3341,100,0,400000,1
5,4360,0.09,3321,1000,400000,400000,1
5,4210,0.03,3301,2,50123,97287,1
5,4060,0.03,3281,2,20581,108184,1
5,3910,0.1,3261,1000,400000,400000,1
5,3760,0.16,3241,1000,400000,400000,1
5,3610,0.22,3221,1000,400000,400000,1
5,3460,0.22,3201,1000,400000,400000,1
5,3310,0.16,3181,1000,400000,400000,1
5,3160,0.09,3161,100,0,400000,1
5,3010,0.03,3141,2,25136,93112,1
5,2860,0.03,3121,2,30939,96848,1
5,2710,0.09,3101,1000,400000,400000,1
5,2560,0.15,3081,1000,400000,400000,1
5,2410,0.22,3061,1000,400000,400000,1
5,2260,0.22,3041,1000,400000,400000,1
5,2110,0.16,3021,1000,400000,400000,1
5,1960,0.1,3001,2,16268,50250,1
5,1810,0.04,2981,2,19141,43391,1
5,1660,0.03,2961,2,9247,30856,3
5,1510,0.09,2941,1000,400000,400000,1
5,1360,0.15,2921,1000,400000,400000,1
5,1210,0.21,2901,1000,400000,400000,1
5,1060,0.23,2881,1000,400000,400000,1
5,910,0.16,2861,1000,400000,400000,1
5,760,0.1,2841,1,20839,20241,3
5,610,0.04,2821,2,4822,13612,4
5,460,0.02,2801,1000,400000,400000,1
5,310,0.08,2781,1000,400000,400000,1
5,160,0.15,2761,1000,400000,400000,1
5,10,0.21,2741,1,7289,10379,4
5,140,0.23,2721,1000,400000,400000,1
5,290,0.17,2701,2,11093,53904,1
5,440,0.11,2681,1000,400000,400000,1
5,590,0.04,2661,2,17881,16432,3
5,740,0.02,2641,1000,400000,400000,1
5,890,0.08,2621,2,54488,56873,1
5,1040,0.14,2601,2,65401,130371,1
5,1190,0.2,2581,1000,400000,400000,1
5,1340,0.23,2561,1000,400000,400000,1
5,1490,0.17,2541,2,95931,126148,1
5,1640,0.11,2521,2,10973,115801,1
5,1790,0.05,2501,2,6891,49205,2
5,1940,0.01,2481,2,5948,42201,2
5,2090,0.08,2461,1000,400000,400000,1
5,2240,0.14,2441,1000,400000,400000,1
5,2390,0.2,2421,1000,400000,400000,1
5,2540,0.24,2401,1000,400000,400000,1
5,2690,0.18,2381,1000,400000,400000,1
5,2840,0.11,2361,1000,400000,400000,1
5,2990,0.05,2341,2,15675,73612,1
5,3140,0.01,2321,2,12198,49781,1
